dataset_id,symbol,input_path,months,indicator,rule,status,output_path,row_count,condition_true_count,error
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator > high,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-gt-high.csv,327,63,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator > low,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-gt-low.csv,327,138,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator > close,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-gt-close.csv,327,93,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator < open,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-lt-open.csv,327,219,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator < high,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-lt-high.csv,327,253,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator < low,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-lt-low.csv,327,178,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator < close,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-lt-close.csv,327,223,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator >= open,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-gte-open.csv,327,97,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator >= high,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-gte-high.csv,327,63,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator >= low,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-gte-low.csv,327,138,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator >= close,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-gte-close.csv,327,93,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator <= open,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-lte-open.csv,327,219,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator <= high,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-lte-high.csv,327,253,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator <= low,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-lte-low.csv,327,178,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,12,wma,indicator <= close,success,output/matrix/20260312-002512/nvda/nvda__m12__wma__indicator-lte-close.csv,327,223,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator > open,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-gt-open.csv,327,99,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator > high,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-gt-high.csv,327,63,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator > low,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-gt-low.csv,327,129,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator > close,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-gt-close.csv,327,100,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator < open,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-lt-open.csv,327,226,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator < high,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-lt-high.csv,327,264,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator < low,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-lt-low.csv,327,196,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator < close,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-lt-close.csv,327,226,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator >= open,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-gte-open.csv,327,101,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator >= high,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-gte-high.csv,327,63,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator >= low,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-gte-low.csv,327,131,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator >= close,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-gte-close.csv,327,101,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator <= open,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-lte-open.csv,327,228,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator <= high,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-lte-high.csv,327,264,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator <= low,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-lte-low.csv,327,198,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,ema,indicator <= close,success,output/matrix/20260312-002512/nvda/nvda__m24__ema__indicator-lte-close.csv,327,227,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator > open,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-gt-open.csv,327,88,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator > high,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-gt-high.csv,327,71,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator > low,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-gt-low.csv,327,112,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator > close,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-gt-close.csv,327,90,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator < open,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-lt-open.csv,327,215,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator < high,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-lt-high.csv,327,233,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator < low,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-lt-low.csv,327,191,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator < close,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-lt-close.csv,327,213,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator >= open,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-gte-open.csv,327,89,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator >= high,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-gte-high.csv,327,71,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator >= low,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-gte-low.csv,327,113,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator >= close,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-gte-close.csv,327,91,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator <= open,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-lte-open.csv,327,216,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator <= high,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-lte-high.csv,327,233,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator <= low,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-lte-low.csv,327,192,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,sma,indicator <= close,success,output/matrix/20260312-002512/nvda/nvda__m24__sma__indicator-lte-close.csv,327,214,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator > open,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-gt-open.csv,327,94,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator > high,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-gt-high.csv,327,69,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator > low,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-gt-low.csv,327,115,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator > close,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-gt-close.csv,327,92,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator < open,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-lt-open.csv,327,210,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator < high,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-lt-high.csv,327,235,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator < low,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-lt-low.csv,327,189,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator < close,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-lt-close.csv,327,212,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator >= open,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-gte-open.csv,327,94,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator >= high,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-gte-high.csv,327,69,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator >= low,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-gte-low.csv,327,115,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator >= close,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-gte-close.csv,327,92,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator <= open,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-lte-open.csv,327,210,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator <= high,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-lte-high.csv,327,235,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator <= low,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-lte-low.csv,327,189,
nvda,NVDA,/Users/Development/Finance/data/generated/nvda.csv,24,wma,indicator <= close,success,output/matrix/20260312-002512/nvda/nvda__m24__wma__indicator-lte-close.csv,327,212,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator > open,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-gt-open.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator > high,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-gt-high.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator > low,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-gt-low.csv,399,398,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator > close,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-gt-close.csv,399,146,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator < open,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-lt-open.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator < high,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-lt-high.csv,399,396,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator < low,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-lt-low.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator < close,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-lt-close.csv,399,252,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator >= open,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-gte-open.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator >= high,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-gte-high.csv,399,3,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator >= low,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-gte-low.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator >= close,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-gte-close.csv,399,147,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator <= open,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-lte-open.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator <= high,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-lte-high.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator <= low,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-lte-low.csv,399,1,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,ema,indicator <= close,success,output/matrix/20260312-002512/spy/spy__m1__ema__indicator-lte-close.csv,399,253,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator > open,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-gt-open.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator > high,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-gt-high.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator > low,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-gt-low.csv,399,398,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator > close,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-gt-close.csv,399,146,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator < open,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-lt-open.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator < high,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-lt-high.csv,399,396,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator < low,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-lt-low.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator < close,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-lt-close.csv,399,252,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator >= open,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-gte-open.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator >= high,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-gte-high.csv,399,3,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator >= low,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-gte-low.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator >= close,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-gte-close.csv,399,147,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator <= open,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-lte-open.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator <= high,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-lte-high.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator <= low,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-lte-low.csv,399,1,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,sma,indicator <= close,success,output/matrix/20260312-002512/spy/spy__m1__sma__indicator-lte-close.csv,399,253,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator > open,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-gt-open.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator > high,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-gt-high.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator > low,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-gt-low.csv,399,398,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator > close,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-gt-close.csv,399,146,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator < open,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-lt-open.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator < high,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-lt-high.csv,399,396,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator < low,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-lt-low.csv,399,0,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator < close,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-lt-close.csv,399,252,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator >= open,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-gte-open.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator >= high,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-gte-high.csv,399,3,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator >= low,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-gte-low.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator >= close,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-gte-close.csv,399,147,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator <= open,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-lte-open.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator <= high,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-lte-high.csv,399,399,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator <= low,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-lte-low.csv,399,1,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,1,wma,indicator <= close,success,output/matrix/20260312-002512/spy/spy__m1__wma__indicator-lte-close.csv,399,253,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator > open,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-gt-open.csv,399,121,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator > high,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-gt-high.csv,399,27,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator > low,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-gt-low.csv,399,275,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator > close,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-gt-close.csv,399,123,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator < open,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-lt-open.csv,399,276,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator < high,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-lt-high.csv,399,371,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator < low,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-lt-low.csv,399,124,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator < close,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-lt-close.csv,399,276,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator >= open,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-gte-open.csv,399,123,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator >= high,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-gte-high.csv,399,28,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator >= low,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-gte-low.csv,399,275,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator >= close,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-gte-close.csv,399,123,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator <= open,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-lte-open.csv,399,278,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator <= high,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-lte-high.csv,399,372,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator <= low,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-lte-low.csv,399,124,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,ema,indicator <= close,success,output/matrix/20260312-002512/spy/spy__m3__ema__indicator-lte-close.csv,399,276,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator > open,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-gt-open.csv,399,131,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator > high,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-gt-high.csv,399,46,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator > low,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-gt-low.csv,399,262,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator > close,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-gt-close.csv,399,126,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator < open,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-lt-open.csv,399,266,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator < high,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-lt-high.csv,399,351,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator < low,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-lt-low.csv,399,135,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator < close,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-lt-close.csv,399,271,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator >= open,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-gte-open.csv,399,131,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator >= high,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-gte-high.csv,399,46,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator >= low,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-gte-low.csv,399,262,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator >= close,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-gte-close.csv,399,126,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator <= open,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-lte-open.csv,399,266,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator <= high,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-lte-high.csv,399,351,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator <= low,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-lte-low.csv,399,135,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,sma,indicator <= close,success,output/matrix/20260312-002512/spy/spy__m3__sma__indicator-lte-close.csv,399,271,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator > open,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-gt-open.csv,399,135,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator > high,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-gt-high.csv,399,28,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator > low,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-gt-low.csv,399,283,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator > close,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-gt-close.csv,399,138,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator < open,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-lt-open.csv,399,262,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator < high,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-lt-high.csv,399,369,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator < low,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-lt-low.csv,399,114,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator < close,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-lt-close.csv,399,259,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator >= open,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-gte-open.csv,399,135,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator >= high,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-gte-high.csv,399,28,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator >= low,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-gte-low.csv,399,283,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator >= close,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-gte-close.csv,399,138,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator <= open,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-lte-open.csv,399,262,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator <= high,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-lte-high.csv,399,369,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator <= low,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-lte-low.csv,399,114,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,3,wma,indicator <= close,success,output/matrix/20260312-002512/spy/spy__m3__wma__indicator-lte-close.csv,399,259,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,6,ema,indicator > open,success,output/matrix/20260312-002512/spy/spy__m6__ema__indicator-gt-open.csv,399,102,
spy,SPY,/Users/Development/Finance/data/generated/spy.csv,6,ema,indicator > high,success,output/matrix/20260312-002512/spy/spy__m6__ema__indicator-gt-high.csv,399,42,
